2696,-0.011,-0.005,-0.005,-1.11003861,0.005584717,98.3921717
2698,-0.01,0.029,0.029,-1.11003861,0.00100708,98.39193539
2700,-0.007,-0.037,-0.037,-1.061776062,-0.002166748,98.3908181
2702,-0.007,-0.052,-0.052,-1.013513514,-0.000640869,98.39033867
2704,-0.005,0.025,0.025,-1.013513514,0.00177002,98.38560627
2706,-0.004,-0.016,-0.016,-1.061776062,0.002655029,98.38485913
2708,-0.002,-0.074,-0.074,-1.013513514,-0.000366211,98.38091718
2710,-0.001,-0.02,-0.02,-1.013513514,-0.000183105,98.3763483
2712,-0.001,0.027,0.027,-0.965250965,0.001983643,98.37690952
2714,0.001,0.021,0.021,-1.061776062,0.003295898,98.37802239
2716,0,-0.021,-0.021,-0.868725869,0.004455566,98.38041071
2718,0.001,-0.037,-0.037,-1.013513514,0.003601074,98.3779799
2720,0,0.024,0.024,-0.965250965,0.003417969,98.38024249
2722,-0.003,-0.022,-0.022,-1.013513514,0.003112793,98.38237502
2724,-0.005,-0.072,-0.072,-0.916988417,-0.002075195,98.38241267
2726,-0.015,-0.071,-0.071,-1.013513514,-0.002288818,98.38634036
2728,-0.019,0.007,0.007,-0.916988417,0.0050354,98.38913422
2730,-0.023,-0.046,-0.046,-0.868725869,0.006347656,98.38908282
2732,-0.028,-0.024,-0.024,-1.013513514,0.006103516,98.39169789
2734,-0.034,-0.05,-0.05,-0.82046332,0.001220703,98.39336834
2736,-0.039,-0.018,-0.018,-0.965250965,-0.001525879,98.39814946
2738,-0.039,-0.004,-0.004,-0.916988417,-0.001312256,98.39432017
2740,-0.038,-0.075,-0.075,-1.013513514,0.000946045,98.3980134
2742,-0.039,-0.018,-0.018,-0.965250965,0.004455566,98.39869195
2744,-0.038,-0.003,-0.003,-0.916988417,0.005706787,98.39489346
2746,-0.037,0.015,0.015,-1.061776062,0.002655029,98.39959676
2748,-0.037,-0.069,-0.069,-0.965250965,0.002838135,98.40299642
2750,-0.033,-0.007,-0.007,-1.013513514,0.002288818,98.39861959
2752,-0.036,0.032,0.032,-0.965250965,0.002166748,98.39640032
2754,-0.032,-0.005,-0.005,-1.013513514,0.002288818,98.39549662
2756,-0.029,-0.02,-0.02,-1.061776062,0.002288818,98.3967647
2758,-0.028,-0.017,-0.017,-0.965250965,0.001403809,98.40095573
2760,-0.027,-0.009,-0.009,-0.965250965,0,98.40010725
2762,-0.027,-0.016,-0.016,-1.254826255,-0.000640869,98.40222225
2764,-0.025,-0.012,-0.012,-1.013513514,0.002075195,98.406931
2766,-0.026,-0.031,-0.031,-0.965250965,0.004943848,98.40628572
2768,-0.025,0.02,0.02,-1.158301158,0.00177002,98.40763954
2770,-0.023,-0.02,-0.02,-1.11003861,0.001220703,98.41165509
2772,-0.023,-0.049,-0.049,-1.013513514,0.001525879,98.41537093
2774,-0.025,-0.06,-0.06,-0.965250965,0.001586914,98.41179809
2776,-0.024,-0.002,-0.002,-1.013513514,0.003814697,98.40880406
2778,-0.023,-0.041,-0.041,-1.061776062,0.003997803,98.41001334
2780,-0.024,-0.082,-0.082,-1.11003861,0.002838135,98.41276363
2782,-0.024,-0.053,-0.053,-0.916988417,0.002838135,98.41023174
2784,-0.028,-0.038,-0.038,-0.965250965,0.001403809,98.40892627
2786,-0.026,0.002,0.002,-0.916988417,0.002166748,98.40733724
2788,-0.029,-0.033,-0.033,-0.965250965,0.001312256,98.40690114
2790,-0.027,-0.05,-0.05,-1.013513514,0.001586914,98.40360937
2792,-0.03,0.016,0.016,-1.013513514,0.003509521,98.40606543
2794,-0.034,-0.026,-0.026,-1.013513514,0.001220703,98.40204521
2796,-0.036,-0.059,-0.059,-0.965250965,-0.000183105,98.40594791
2798,-0.039,-0.049,-0.049,-0.916988417,0.000946045,98.40176885
2800,-0.039,-0.024,-0.024,-1.013513514,0.002746582,98.40458407
2802,-0.041,-0.028,-0.028,-0.965250965,0.004638672,98.40807085
2804,-0.043,-0.09,-0.09,-0.965250965,0.002349854,98.40757963
2806,-0.045,-0.054,-0.054,-0.916988417,0.001708984,98.40863288
2808,-0.042,-0.013,-0.013,-1.013513514,0,98.40717758
2810,-0.044,-0.045,-0.045,-1.013513514,0.004455566,98.40976853
2812,-0.044,-0.096,-0.096,-0.965250965,0.003112793,98.41066294
2814,-0.046,-0.028,-0.028,-0.916988417,0.002166748,98.41177864
2816,-0.046,-0.004,-0.004,-0.868725869,0.000244141,98.41521035
2818,-0.044,-0.047,-0.047,-1.061776062,0.000640869,98.41478023
2820,-0.047,-0.091,-0.091,-0.868725869,0,98.41860813
2822,-0.047,-0.051,-0.051,-1.013513514,0.003417969,98.41854385
2824,-0.049,0.014,0.014,-0.868725869,0.002075195,98.41977236
2826,-0.046,-0.058,-0.058,-0.916988417,0.004364014,98.42039401
2828,-0.047,-0.048,-0.048,-0.916988417,0.001403809,98.42261062
2830,-0.046,-0.046,-0.046,-0.916988417,0.002655029,98.42307832
2832,-0.047,0.019,0.019,-0.868725869,0.000183105,98.42592273
2834,-0.046,-0.054,-0.054,-0.82046332,0.003509521,98.42538626
2836,-0.047,-0.096,-0.096,-0.965250965,0.002166748,98.42950534
2838,-0.047,-0.016,-0.016,-0.965250965,0.003692627,98.42537121
2840,-0.047,-0.013,-0.013,-0.868725869,0.000823975,98.43036058
2842,-0.047,0.007,0.007,-0.965250965,0.000366211,98.43263639
2844,-0.047,-0.031,-0.031,-0.916988417,0.001403809,98.43322046
2846,-0.048,-0.016,-0.016,-1.11003861,0.003997803,98.4296487
2848,-0.049,0.011,0.011,-1.11003861,0.0050354,98.43302507
2850,-0.048,-0.054,-0.054,-1.11003861,0.004760742,98.43527754
2852,-0.047,-0.088,-0.088,-1.158301158,0.000549316,98.43445134
2854,-0.048,-0.021,-0.021,-0.965250965,-0.001312256,98.43218305
2856,-0.047,-0.024,-0.024,-1.061776062,0.000457764,98.43033012
2858,-0.046,-0.05,-0.05,-1.158301158,0.005126953,98.43114708
2860,-0.048,-0.049,-0.049,-1.061776062,0.003875732,98.43304067
2862,-0.047,-0.072,-0.072,-1.061776062,0.017425537,98.43667934
2864,-0.048,-0.03,-0.03,-1.013513514,-0.107818604,98.43378793
2866,-0.048,0.006,0.006,-1.206563707,0.079803467,98.43385545
2868,-0.048,-0.03,-0.03,-1.013513514,0.196136475,98.43310594
2870,-0.047,-0.02,-0.02,-0.965250965,0.078582764,98.43050294
2872,-0.048,0.003,0.003,-1.013513514,-0.479888916,98.43307818
2874,-0.048,-0.035,-0.035,-0.965250965,-0.213806152,98.43599729
2876,-0.046,-0.063,-0.063,-1.061776062,0.603485107,98.43485609
2878,-0.046,0.007,0.007,-1.013513514,0.614624023,98.43303664
2880,-0.046,0.024,0.024,-1.061776062,-0.207702637,98.43284589
2882,-0.047,-0.015,-0.015,-1.061776062,-0.594116211,98.43063095
2884,-0.047,0.005,0.005,-0.965250965,-0.596862793,98.42721131
2886,-0.047,-0.029,-0.029,-1.013513514,0.231536865,98.42616539
2888,-0.047,0.024,0.024,-1.013513514,0.635009766,98.42401995
2890,-0.046,0.017,0.017,-0.916988417,0.434173584,98.42145046
2892,-0.047,-0.049,-0.049,-0.916988417,0.255767822,98.42287565
2894,-0.043,-0.047,-0.047,-0.772200772,-0.15512085,98.42744489
2896,-0.039,-0.025,-0.025,-0.916988417,-0.504760742,98.42430825
2898,-0.037,-0.036,-0.036,-1.061776062,-0.598510742,98.42840342
2900,-0.035,-0.089,-0.089,-0.916988417,-0.211700439,98.42909082
2902,-0.035,-0.046,-0.046,-0.965250965,0.027648926,98.42602598
2904,-0.029,-0.049,-0.049,-1.013513514,0.50390625,98.42806837
2906,-0.022,-0.007,-0.007,-1.061776062,0.643035889,98.42958416
2908,-0.012,-0.046,-0.046,-0.965250965,0.455841064,98.42790313
2910,-0.004,-0.046,-0.046,-0.868725869,0.029815674,98.42811882
2912,-0.004,0.007,0.007,-0.965250965,-0.343688965,98.42336645
2914,-0.005,-0.053,-0.053,-0.965250965,-0.557769775,98.41858918
2916,-0.008,-0.113,-0.113,-0.916988417,-0.344848633,98.42157443
2918,-0.012,-0.032,-0.032,-0.916988417,-0.369903564,98.41765255
2920,-0.022,-0.037,-0.037,-0.965250965,0.195678711,98.41954062
2922,-0.029,-0.059,-0.059,-1.013513514,0.289611816,98.42229088
2924,-0.035,-0.085,-0.085,-0.916988417,0.262817383,98.42520582
2926,-0.044,-0.059,-0.059,-0.965250965,0.182220459,98.42730051
2928,-0.053,-0.012,-0.012,-0.965250965,0.030395508,98.43176589
2930,-0.059,-0.048,-0.048,-1.013513514,-0.087219238,98.42974608
2932,-0.06,-0.104,-0.104,-0.965250965,-0.11138916,98.43470429
2934,-0.061,-0.052,-0.052,-0.965250965,-0.06149292,98.43524877
2936,-0.062,-0.006,-0.006,-1.158301158,0.002532959,98.43680965
2938,-0.064,-0.005,-0.005,-1.061776062,0.031829834,98.44126314
2940,-0.063,-0.06,-0.06,-0.868725869,0.016967773,98.43850951
2942,-0.064,0.067,0.067,-1.013513514,-0.017028809,98.44332469
2944,-0.064,0.225,0.225,-0.916988417,-0.036987305,98.44003091
2946,-0.06,0.349,0.349,-0.916988417,-0.031280518,98.44444151
2948,-0.061,0.208,0.208,-0.965250965,-0.009613037,98.44901111
2950,-0.061,0.107,0.107,-0.965250965,0.013214111,98.44576126
2952,-0.062,-0.023,-0.023,-0.965250965,0.021606445,98.44130436
2954,-0.063,-0.077,-0.077,-1.013513514,0.017913818,98.43898644
2956,-0.062,-0.195,-0.195,-1.11003861,0.010559082,98.43944654
2958,-0.064,-0.219,-0.219,-0.965250965,0.006103516,98.4421984
2960,-0.065,-0.15,-0.15,-1.061776062,0.008758545,98.443236
2962,-0.066,-0.112,-0.112,-1.013513514,0.011627197,98.44139696
2964,-0.048,-0.116,-0.116,-1.013513514,0.008575439,98.44073048
2966,-0.001,-0.121,-0.121,-1.061776062,0.000946045,98.44415828
2968,0.08,-0.024,-0.024,-0.965250965,-0.003234863,98.4454196
2970,0.185,-0.071,-0.071,-1.061776062,-0.007415771,98.44314508
2972,0.25,-0.099,-0.099,-1.061776062,-0.0050354,98.44329043
2974,0.218,-0.09,-0.09,-1.061776062,-0.002288818,98.44717443
2976,0.102,-0.05,-0.05,-0.965250965,-0.000549316,98.44391739
2978,-0.045,0.004,0.004,-1.013513514,0.000457764,98.44711807
2980,-0.154,-0.075,-0.075,-0.916988417,0.000183105,98.44392999
2982,-0.198,-0.047,-0.047,-0.916988417,-0.000457764,98.43990263
2984,-0.195,0.019,0.019,-1.013513514,-0.000946045,98.43521578
2986,-0.16,-0.05,-0.05,-1.061776062,0.001220703,98.43031754
2988,-0.124,-0.037,-0.037,-1.061776062,0.005218506,98.43499201
2990,-0.097,-0.078,-0.078,-1.013513514,0.006469727,98.43887238
2992,-0.081,-0.022,-0.022,-0.965250965,0.004058838,98.43436923
2994,-0.072,-0.016,-0.016,-1.013513514,0.00177002,98.4360713
2996,-0.068,-0.084,-0.084,-1.013513514,0.003417969,98.44083752
2998,-0.061,-0.01,-0.01,-1.11003861,0.002532959,98.43804018
3000,-0.052,0.023,0.023,-1.254826255,0.003509521,98.43388076
3002,-0.053,0.023,0.023,-1.061776062,0.001403809,98.43246941
3004,-0.057,-0.055,-0.055,-1.11003861,0.003051758,98.43480125
3006,-0.055,-0.031,-0.031,-1.11003861,0.003234863,98.43582269
3008,-0.046,0.043,0.043,-1.061776062,0.001983643,98.4353364
3010,-0.046,-0.018,-0.018,-1.061776062,0.000640869,98.43946443
3012,-0.047,-0.032,-0.032,-1.061776062,6.10E-05,98.43449621
3014,-0.047,-0.001,-0.001,-1.158301158,0.000549316,98.434597
3016,-0.043,0.038,0.038,-1.158301158,0.003997803,98.43104161
3018,-0.041,-0.016,-0.016,-1.061776062,0.001220703,98.43108811
3020,-0.041,-0.061,-0.061,-1.158301158,0.001220703,98.43177026
3022,-0.037,0.016,0.016,-1.206563707,0.002075195,98.43319196
3024,-0.033,0.06,0.06,-1.013513514,0.003112793,98.4302613
3026,-0.033,0.031,0.031,-1.061776062,0.002929688,98.42866317
3028,-0.033,-0.001,-0.001,-1.013513514,0.003692627,98.42693791
3030,-0.026,-0.002,-0.002,-0.965250965,0.001586914,98.42808756
3032,-0.023,0.046,0.046,-1.061776062,-0.000183105,98.42899946
3034,-0.026,-0.025,-0.025,-0.965250965,0.000549316,98.4308787
3036,-0.026,-0.04,-0.04,-1.11003861,0.000823975,98.42754308
3038,-0.021,0.01,0.01,-1.206563707,0.003875732,98.42906535
3040,-0.015,0.004,0.004,-1.11003861,0.004058838,98.43175173
3042,-0.014,0.041,0.041,-1.061776062,0.003997803,98.43070939
3044,-0.017,-0.064,-0.064,-0.965250965,0.002532959,98.42967203
3046,-0.018,0.019,0.019,-1.013513514,0.000183105,98.43159324
3048,-0.017,0.033,0.033,-0.965250965,0.000946045,98.42896997
3050,-0.017,-0.003,-0.003,-0.965250965,0.003692627,98.43345879
3052,-0.017,-0.047,-0.047,-1.061776062,0.002655029,98.42981632
3054,-0.018,-0.021,-0.021,-1.11003861,0.002746582,98.42993147
3056,-0.018,0.031,0.031,-1.061776062,-0.00100708,98.42534578
3058,-0.016,0.011,0.011,-1.11003861,0.001220703,98.42346988
3060,-0.018,-0.049,-0.049,-1.013513514,0.003417969,98.42168758
3062,-0.018,0.02,0.02,-0.965250965,0.002471924,98.4261708
3064,-0.017,0.057,0.057,-1.061776062,0.002075195,98.42324421
3066,-0.017,0.047,0.047,-1.013513514,0.00112915,98.42313764
3068,-0.017,-0.01,-0.01,-1.013513514,-0.000549316,98.42258439
3070,-0.012,-0.049,-0.049,-0.965250965,0.000549316,98.42579287
3072,-0.004,-0.019,-0.019,-0.916988417,0.003509521,98.42096768
3074,-0.005,0.021,0.021,-1.013513514,0.005218506,98.42385283
3076,-0.004,-0.06,-0.06,-1.013513514,0.003814697,98.42426073
3078,-0.001,-0.072,-0.072,-0.965250965,0.003112793,98.4197155
3080,0.001,0.006,0.006,-1.061776062,-0.001586914,98.419854
3082,0.002,-0.041,-0.041,-1.158301158,-0.001708984,98.41931024
3084,-0.001,-0.081,-0.081,-1.061776062,0.002349854,98.41922389
3086,-0.002,-0.004,-0.004,-0.965250965,0.003692627,98.42082278
3088,-0.005,0.012,0.012,-1.061776062,0.003601074,98.42087649
3090,-0.009,-0.013,-0.013,-0.868725869,0.002655029,98.42329508
3092,-0.013,-0.063,-0.063,-1.013513514,0.001403809,98.42773358
3094,-0.023,-0.057,-0.057,-1.061776062,0.00100708,98.43072683
3096,-0.028,0.001,0.001,-1.061776062,-0.061096191,98.43010409
3098,-0.028,0.007,0.007,-1.11003861,0.066375732,98.42600722
3100,-0.032,-0.041,-0.041,-0.916988417,0.106689453,98.4303429
3102,-0.034,-0.064,-0.064,-1.158301158,0.012756348,98.42912667
3104,-0.04,0.04,0.04,-1.061776062,-0.298675537,98.43171589
3106,-0.044,-0.011,-0.011,-1.11003861,-0.060058594,98.43475382
3108,-0.039,-0.043,-0.043,-1.013513514,0.454406738,98.43779619
3110,-0.038,-0.016,-0.016,-0.916988417,0.172668457,98.43875412
3112,-0.037,0.024,0.024,-1.061776062,-0.360168457,98.43700399
3114,-0.037,-0.038,-0.038,-0.965250965,-0.313446045,98.43948747
3116,-0.037,-0.074,-0.074,-0.916988417,-0.042602539,98.43925219
3118,-0.037,-0.045,-0.045,-1.061776062,0.33013916,98.43940809
3120,-0.034,0.001,0.001,-0.965250965,0.405761719,98.43920904
3122,-0.032,0.007,0.007,-0.965250965,0.16973877,98.43844921
3124,-0.034,-0.008,-0.008,-0.965250965,-0.240325928,98.43520938
3126,-0.032,-0.057,-0.057,-1.061776062,-0.467468262,98.43301495
3128,-0.027,-0.023,-0.023,-0.916988417,-0.360565186,98.43679166
3130,-0.027,-0.017,-0.017,-0.916988417,-0.052642822,98.44053022
3132,-0.029,-0.039,-0.039,-0.965250965,0.268554688,98.44042608
3134,-0.029,-0.064,-0.064,-0.82046332,0.44229126,98.4414889
3136,-0.024,-0.026,-0.026,-0.965250965,0.373901367,98.44366577
3138,-0.024,0.015,0.015,-0.82046332,0.13092041,98.44006601
3140,-0.026,-0.032,-0.032,-0.868725869,-0.16619873,98.44089654
3142,-0.028,-0.059,-0.059,-0.965250965,-0.351959229,98.43784655
3144,-0.026,0.023,0.023,-0.965250965,-0.343688965,98.43347992
3146,-0.027,-0.015,-0.015,-1.11003861,-0.162689209,98.42911894
3148,-0.026,-0.041,-0.041,-1.061776062,0.055389404,98.4335176
3150,-0.027,-0.073,-0.073,-0.916988417,0.196716309,98.43371944
3152,-0.03,-0.026,-0.026,-0.868725869,0.202178955,98.4302206
3154,-0.033,-0.02,-0.02,-0.82046332,0.115081787,98.43168653
3156,-0.034,-0.06,-0.06,-1.061776062,0.014190674,98.43252435
3158,-0.037,-0.017,-0.017,-0.916988417,-0.040496826,98.43064769
3160,-0.037,-0.005,-0.005,-0.916988417,-0.039276123,98.43236913
3162,-0.039,-0.06,-0.06,-0.868725869,-0.017425537,98.43133969
3164,-0.044,-0.076,-0.076,-1.013513514,-0.003295898,98.42853485
3166,-0.044,-0.021,-0.021,-0.916988417,-0.011322021,98.42594306
3168,-0.043,-0.016,-0.016,-0.675675676,-0.020965576,98.42480681
3170,-0.045,-0.056,-0.056,-0.965250965,-0.025177002,98.42014183
3172,-0.047,-0.06,-0.06,-1.206563707,-0.012756348,98.41860905
3174,-0.047,-0.077,-0.077,-1.11003861,0.00177002,98.41912947
3176,-0.046,-0.037,-0.037,-0.82046332,0.012573242,98.41971387
3178,-0.046,-0.002,-0.002,-1.013513514,0.015258789,98.41538202
3180,-0.049,-0.062,-0.062,-1.013513514,0.012756348,98.41620142
3182,-0.049,-0.019,-0.019,-1.013513514,0.007049561,98.41596
3184,-0.049,0.019,0.019,-1.013513514,0.006652832,98.41757935
3186,-0.049,-0.008,-0.008,-1.061776062,0.005401611,98.42044032
3188,-0.049,-0.039,-0.039,-1.206563707,0.006561279,98.4173406
3190,-0.049,-0.088,-0.088,-0.482625483,0.002655029,98.6
3192,-0.045,-0.02,-0.02,-0.530888031,0.001403809,98.59654594
3194,-0.044,0.007,0.007,-0.434362934,0.006652832,98.59986898
3196,-0.048,-0.084,-0.084,-0.627413127,0.003295898,98.5963665
3198,-0.05,-0.014,-0.014,-0.579150579,0.019317627,98.59816196
3200,-0.049,-0.045,-0.045,-0.675675676,-0.035095215,98.60066286
3202,-0.051,0.007,0.007,-0.627413127,-0.05670166,98.59581176
3204,-0.05,-0.049,-0.049,-0.627413127,0.175170898,98.59223423
3206,-0.05,-0.095,-0.095,-0.579150579,0.161987305,98.58754078
3208,-0.05,-0.039,-0.039,-0.434362934,-0.211029053,98.59062774
3210,-0.05,-0.055,-0.055,-0.579150579,-0.643218994,98.5860992
3212,-0.051,-0.086,-0.086,-0.482625483,0.182342529,98.58776101
3214,-0.053,-0.059,-0.059,-0.530888031,0.747283936,98.58732134
3216,-0.053,-0.034,-0.034,-0.579150579,0.050598145,98.5903513
3218,-0.047,0.006,0.006,-0.530888031,-0.366455078,98.58893569
3220,-0.047,-0.048,-0.048,-0.579150579,-0.726379395,98.58418903
3222,-0.046,-0.03,-0.03,-0.530888031,-0.086273193,98.58137491
3224,-0.047,-0.025,-0.025,-0.482625483,0.459533691,98.58348406
3226,-0.047,-0.037,-0.037,-0.530888031,0.608612061,98.58397327
3228,-0.046,-0.023,-0.023,-0.530888031,0.311340332,98.5876702
3230,-0.043,-0.087,-0.087,-0.482625483,0.092773438,98.59005856
3232,-0.045,0.001,0.001,-0.482625483,-0.436462402,98.58609086
3234,-0.046,0.007,0.007,-0.530888031,-0.631011963,98.59080519
3236,-0.046,-0.033,-0.033,-0.434362934,-0.477661133,98.59319232
3238,-0.046,-0.039,-0.039,-0.482625483,-0.126525879,98.58833089
3240,-0.047,-0.008,-0.008,-0.482625483,0.502075195,98.59012211
3242,-0.046,-0.004,-0.004,-0.482625483,0.502258301,98.58997714
3244,-0.047,-0.018,-0.018,-0.386100386,0.621673584,98.58532432
3246,-0.047,-0.06,-0.06,-0.482625483,0.290466309,98.58146872
3248,-0.046,-0.011,-0.011,-0.434362934,-0.193023682,98.57723497
3250,-0.046,-0.023,-0.023,-0.386100386,-0.514678955,98.57831321
3252,-0.047,-0.027,-0.027,-0.579150579,-0.502563477,98.57564787
3254,-0.047,0.025,0.025,-0.337837838,-0.142852783,98.57206799
3256,-0.047,0.068,0.068,-0.482625483,-0.106994629,98.57236972
3258,-0.045,0.009,0.009,-0.434362934,0.240783691,98.57667273
3260,-0.046,-0.009,-0.009,-0.434362934,0.34866333,98.57784176
3262,-0.039,0.025,0.025,-0.386100386,0.199310303,98.57974068
3264,-0.034,-0.017,-0.017,-0.482625483,0.075317383,98.57708494
3266,-0.031,0.028,0.028,-0.386100386,-0.046020508,98.57415338
3268,-0.031,-0.033,-0.033,-0.579150579,-0.112335205,98.56952704
3270,-0.029,-0.086,-0.086,-0.482625483,-0.088104248,98.57116069
3272,-0.026,-0.04,-0.04,-0.530888031,-0.022583008,98.57123323
3274,-0.015,-0.04,-0.04,-0.482625483,0.027648926,98.57109124
3276,-0.006,-0.085,-0.085,-0.530888031,0.0284729,98.57470819
3278,-0.001,-0.017,-0.017,-0.579150579,-0.003295898,98.57936334
3280,0.002,-0.018,-0.018,-0.482625483,-0.032409668,98.58196022
3282,0,-0.05,-0.05,-0.579150579,-0.039672852,98.57942701
3284,-0.004,-0.082,-0.082,-0.530888031,-0.019439697,98.58118969
3286,-0.012,-0.056,-0.056,-0.627413127,0.005706787,98.58378274
3288,-0.018,-0.025,-0.025,-0.579150579,0.024017334,98.58464464
3290,-0.027,0,0,-0.579150579,0.020965576,98.58786903
3292,-0.031,-0.064,-0.064,-0.579150579,0.01449585,98.59213738
3294,-0.041,-0.069,-0.069,-0.530888031,0.006103516,98.59351305
3296,-0.047,0.015,0.015,-0.579150579,0.008392334,98.58870243
3298,-0.052,-0.01,-0.01,-0.530888031,0.011901855,98.58554584
3300,-0.051,-0.041,-0.041,-0.627413127,0.009033203,98.58081324
3302,-0.051,-0.033,-0.033,-0.530888031,0.003112793,98.58516323
3304,-0.051,-0.022,-0.022,-0.627413127,-0.003112793,98.5850079
3306,-0.052,-0.035,-0.035,-0.530888031,-0.007873535,98.58795576
3308,-0.051,0.002,0.002,-0.579150579,-0.005340576,98.58752411
3310,-0.051,0.079,0.079,-0.579150579,-0.003295898,98.58746621
3312,-0.052,0.218,0.218,-0.579150579,0.000823975,98.58672335
3314,-0.052,0.298,0.298,-0.627413127,-0.000457764,98.59064107
3316,-0.052,0.201,0.201,-0.530888031,-0.00189209,98.59438392
3318,-0.05,0.095,0.095,-0.530888031,-0.00112915,98.59571542
3320,-0.047,-0.006,-0.006,-0.530888031,0.00112915,98.59363821
3322,-0.047,-0.141,-0.141,-0.482625483,0.004364014,98.591555
3324,-0.049,-0.172,-0.172,-0.530888031,0.005340576,98.58901
3326,-0.052,-0.19,-0.19,-0.530888031,0.004364014,98.59105348
3328,-0.05,-0.07,-0.07,-0.482625483,0.001403809,98.5937996
3330,-0.046,-0.116,-0.116,-0.434362934,0.00177002,98.59702613
3332,-0.033,-0.144,-0.144,-0.530888031,0.004638672,98.60008803
3334,0.016,-0.045,-0.045,-0.434362934,0.005981445,98.59762574
3336,0.098,0.01,0.01,-0.482625483,0.0050354,98.60063074
3338,0.199,-0.023,-0.023,-0.530888031,0.000946045,98.60192782
3340,0.255,-0.042,-0.042,-0.434362934,-0.001586914,98.59924284
3342,0.206,-0.068,-0.068,-0.482625483,0.001312256,98.59805361
3344,0.08,0.021,0.021,-0.482625483,0.000366211,98.59758562
3346,-0.062,-0.016,-0.016,-0.530888031,0.003814697,98.59759122
3348,-0.161,-0.09,-0.09,-0.482625483,0.001312256,98.59799693
3350,-0.197,-0.072,-0.072,-0.482625483,0.001586914,98.59644839
3352,-0.178,-0.013,-0.013,-0.482625483,0.000823975,98.59436269
3354,-0.141,-0.034,-0.034,-0.482625483,0.000549316,98.59639797
3356,-0.108,-0.043,-0.043,-0.530888031,0.00177002,98.60073876
3358,-0.083,-0.041,-0.041,-0.530888031,0.00579834,98.6016805
3360,-0.068,0.038,0.038,-0.579150579,0.003295898,98.60261141
3362,-0.057,-0.027,-0.027,-0.482625483,0.001708984,98.60499872
3364,-0.057,-0.048,-0.048,-0.482625483,0.000762939,98.60372515
3366,-0.048,-0.054,-0.054,-0.579150579,0,98.60325786
3368,-0.043,-0.027,-0.027,-0.530888031,0.002838135,98.60335161
3370,-0.042,0.016,0.016,-0.579150579,0.004058838,98.60763872
3372,-0.044,-0.072,-0.072,-0.482625483,0.001403809,98.6071466
3374,-0.043,0.009,0.009,-0.482625483,0.000183105,98.60852095
3376,-0.04,0.05,0.05,-0.482625483,0.000366211,98.60811459
3378,-0.039,0.029,0.029,-0.482625483,0.002166748,98.60865233
3380,-0.037,-0.033,-0.033,-0.482625483,0.004638672,98.60406466
3382,-0.035,-0.052,-0.052,-0.434362934,0.003601074,98.60708668
3384,-0.032,0.055,0.055,-0.579150579,0.000549316,98.6088018
3386,-0.029,0.012,0.012,-0.530888031,0,98.60580507
3388,-0.029,-0.048,-0.048,-0.579150579,0.000640869,98.60095094
3390,-0.027,0.018,0.018,-0.530888031,0.004364014,98.6035826
3392,-0.028,0.008,0.008,-0.530888031,0.00177002,98.60425771
3394,-0.027,0.042,0.042,-0.482625483,0.004577637,98.60579985
3396,-0.02,-0.026,-0.026,-0.530888031,-0.000244141,98.60714726
3398,-0.018,-0.028,-0.028,-0.530888031,-0.000244141,98.60949056
3400,-0.022,0.058,0.058,-0.482625483,-0.001403809,98.61336382
3402,-0.016,-0.015,-0.015,-0.530888031,0.000366211,98.61502291
3404,-0.016,-0.041,-0.041,-0.386100386,0.002075195,98.61122966
3406,-0.015,-0.036,-0.036,-0.530888031,0.007049561,98.61336702
3408,-0.016,0.053,0.053,-0.434362934,0.004364014,98.61283929
3410,-0.015,0.031,0.031,-0.482625483,0.002349854,98.61424911
3412,-0.008,-0.055,-0.055,-0.530888031,-0.000823975,98.61573807
3414,-0.004,-0.007,-0.007,-0.482625483,0.002471924,98.61752183
3416,-0.005,0.013,0.013,-0.530888031,0.002288818,98.6131101
3418,-0.005,0.001,0.001,-0.434362934,0.003997803,98.61034964
3420,-0.009,-0.029,-0.029,-0.627413127,0.000244141,98.60702945
3422,-0.013,0.004,0.004,-0.530888031,0.001220703,98.61131474
3424,-0.011,0.08,0.08,-0.482625483,0.002075195,98.61146705
3426,-0.005,0.008,0.008,-0.579150579,0.002166748,98.61320069
3428,-0.008,-0.045,-0.045,-0.482625483,0.003234863,98.61487869
3430,-0.013,0.001,0.001,-0.627413127,0.015716553,98.61069331
3432,-0.008,0.012,0.012,-0.482625483,-0.034698486,98.60794404
3434,-0.008,0.038,0.038,-0.530888031,0.001403809,98.60578593
3436,-0.004,-0.02,-0.02,-0.482625483,0.09942627,98.60992357
3438,-0.004,-0.055,-0.055,-0.482625483,0.068908691,98.60721459
3440,-0.004,0.001,0.001,-0.579150579,-0.185180664,98.60470079
3442,-0.003,-0.001,-0.001,-0.482625483,-0.303131104,98.6064637
3444,-0.001,-0.042,-0.042,-0.530888031,0.337982178,98.6079486
3446,0.003,-0.013,-0.013,-0.579150579,0.38659668,98.60998537
3448,0.001,-0.031,-0.031,-0.434362934,-0.212280273,98.61335641
3450,0.001,0.02,0.02,-0.579150579,-0.380889893,98.61562936
3452,0.001,-0.033,-0.033,-0.434362934,-0.164276123,98.61082371
3454,-0.001,-0.06,-0.06,-0.530888031,0.19052124,98.61166117
3456,-0.006,-0.015,-0.015,-0.530888031,0.423217773,98.61586994
3458,-0.009,-0.047,-0.047,-0.530888031,0.294372559,98.61178672
