Time,ECG Lead1,ECG Lead2,ECG Lead 3,BP1,Heart Beat,Temp 
1362,0.953727506,-1.030629139,0.531668153,-0.579150579,-0.00112915,98.50385665
1364,0.952870608,-1.037251656,0.52720785,-0.627413127,0.000457764,98.50578583
1366,0.972579263,-1.041390728,0.521855486,-0.579150579,0.003295898,98.50472232
1368,0.99571551,-1.03807947,0.493309545,-0.530888031,0.004364014,98.501
1370,0.988860326,-1.018211921,0.483496878,-0.627413127,0.002471924,98.50240904
1372,0.994001714,-0.991721854,0.478144514,-0.530888031,0.003814697,98.50238413
1374,1.028277635,-0.964403974,0.442462087,-0.434362934,0.002349854,98.49802385
1376,1,-0.947019868,0.437109723,-0.530888031,0.000549316,98.49825923
1378,0.996572408,-0.911423841,0.441570027,-0.530888031,0.002166748,98.49640462
1380,1.005141388,-0.876655629,0.422836753,-0.579150579,0.003112793,98.49995354
1382,0.989717224,-0.841059603,0.434433541,-0.530888031,0.013031006,98.4950437
1384,0.983718937,-0.813741722,0.425512935,-0.530888031,-0.025939941,98.49206955
1386,0.98714653,-0.771523179,0.422836753,-0.579150579,-0.017028809,98.49587559
1388,0.953727506,-0.753311258,0.437109723,-0.530888031,0.094390869,98.49305609
1390,0.948586118,-0.724337748,0.448706512,-0.579150579,0.080871582,98.49123299
1392,0.941730934,-0.700331126,0.450490633,-0.579150579,-0.147033691,98.48967262
1394,0.913453299,-0.687913907,0.458519179,-0.579150579,-0.329956055,98.4926734
1396,0.906598115,-0.670529801,0.457627119,-0.627413127,0.282531738,98.49338424
1398,0.928877464,-0.650662252,0.44603033,-0.530888031,0.414825439,98.49651663
1400,0.910025707,-0.647350993,0.458519179,-0.675675676,-0.153045654,98.49237842
1402,0.918594687,-0.63410596,0.460303301,-0.530888031,-0.388580322,98.4892998
1404,0.929734362,-0.636589404,0.450490633,-0.482625483,-0.19052124,98.49059481
1406,0.901456727,-0.639072848,0.457627119,-0.482625483,0.148193359,98.48623345
1408,0.897172237,-0.639072848,0.458519179,-0.530888031,0.41809082,98.48866307
1410,0.917737789,-0.631622517,0.445138269,-0.530888031,0.319671631,98.48969705
1412,0.892030848,-0.636589404,0.449598573,-0.386100386,-0.025939941,98.49268149
1414,0.892887746,-0.638245033,0.462087422,-0.482625483,-0.390411377,98.48928744
1416,0.908311911,-0.631622517,0.445138269,-0.627413127,-0.449829102,98.49166674
1418,0.872322194,-0.640728477,0.450490633,-0.337837838,-0.223907471,98.49423714
1420,0.880891174,-0.639900662,0.44603033,-0.241312741,0.111083984,98.49805025
1422,0.903170523,-0.624172185,0.435325602,-0.337837838,0.381256104,98.49734267
1424,0.880034276,-0.63410596,0.429973238,-0.579150579,0.436645508,98.4942175
1426,0.862896315,-0.634933775,0.443354148,-0.482625483,0.271789551,98.49224781
1428,0.880034276,-0.625,0.438001784,-0.193050193,-0.016265869,98.49045538
1430,0.856041131,-0.625827815,0.426404996,-0.530888031,-0.276062012,98.48987545
1432,0.854327335,-0.620860927,0.424620874,-0.482625483,-0.378967285,98.4884943
1434,0.871465296,-0.617549669,0.425512935,-0.482625483,-0.271484375,98.4897503
1436,0.838903171,-0.615066225,0.429081178,-0.482625483,-0.053466797,98.49413857
1438,0.823479006,-0.613410596,0.43175736,-0.482625483,0.142547607,98.49200761
1440,0.853470437,-0.595198675,0.41926851,-0.530888031,0.219207764,98.4894536
1442,0.824335904,-0.597682119,0.416592328,-0.530888031,0.166015625,98.49366214
1444,0.811482434,-0.59602649,0.416592328,-0.627413127,0.063018799,98.49792431
1446,0.83033419,-0.586092715,0.40499554,-0.627413127,-0.020843506,98.49602372
1448,0.803770351,-0.588576159,0.4058876,-0.482625483,-0.047851563,98.49178847
1450,0.793487575,-0.576986755,0.4058876,-0.627413127,-0.031280518,98.49459725
1452,0.808054841,-0.570364238,0.375557538,-0.627413127,-0.0078125,98.4909047
1454,0.783204799,-0.567880795,0.358608385,-0.627413127,-0.006561279,98.49051952
1456,0.767780634,-0.567880795,0.353256021,-0.530888031,-0.017242432,98.48992121
1458,0.776349614,-0.560430464,0.348795718,-0.482625483,-0.027648926,98.49097123
1460,0.763496144,-0.557119205,0.33719893,-0.579150579,-0.022125244,98.48724144
1462,0.749785775,-0.555463576,0.344335415,-0.627413127,-0.002349854,98.48823188
1464,0.766923736,-0.540562914,0.332738626,-0.530888031,0.010559082,98.48455313
1466,0.749785775,-0.548013245,0.322033898,-0.627413127,0.016784668,98.4807065
1468,0.738646101,-0.541390728,0.334522748,-0.530888031,0.013519287,98.48011723
1470,0.763496144,-0.529801325,0.32471008,-0.675675676,0.007324219,98.47782823
1472,0.745501285,-0.525662252,0.328278323,-0.579150579,0.003997803,98.4822693
1474,0.740359897,-0.489238411,0.349687779,-0.579150579,0.00769043,98.48243573
1476,0.746358183,-0.438741722,0.43264942,-0.579150579,0.010375977,98.48188865
1478,0.738646101,-0.397350993,0.475468332,-0.530888031,0.005126953,98.47997453
1480,0.734361611,-0.399834437,0.49955397,-0.627413127,-0.002075195,98.4796705
1482,0.720651243,-0.383278146,0.445138269,-0.627413127,-0.001983643,98.48246494
1484,0.716366752,-0.341887417,0.313113292,-0.530888031,-0.002838135,98.47915306
1486,0.716366752,-0.354304636,0.27029438,-0.579150579,0.000183105,98.47437757
1488,0.748071979,-0.357615894,0.25691347,-0.579150579,0.000244141,98.47646487
1490,0.734361611,-0.368377483,0.251561106,-0.530888031,-0.001525879,98.47751636
1492,0.721508141,-0.408112583,0.2426405,-0.482625483,-0.002075195,98.47665316

