Time,ECG Lead1,ECG Lead2,ECG Lead 3,BP1,Heart Beat,Temp 
2050,-0.049700086,0.118377483,1.130240856,-0.916988417,0.000183105,98.40726966
2052,-0.046272494,0.124172185,1.12221231,-0.916988417,-0.001312256,98.41109832
2054,-0.058269066,0.124172185,1.136485281,-0.916988417,-0.002746582,98.41121721
2056,-0.040274207,0.148178808,1.156110616,-1.013513514,-0.002838135,98.40997924
2058,-0.025706941,0.190397351,1.223907226,-1.11003861,-0.000823975,98.41381686
2060,-0.039417309,0.235099338,1.299732382,-1.061776062,-0.004455566,98.41127448
2062,-0.005141388,0.258278146,1.334522748,-0.965250965,-0.002349854,98.40791452
2064,-0.023993145,0.254966887,1.330062444,-1.013513514,0.000549316,98.40950055
2066,-0.039417309,0.271523179,1.18911686,-0.965250965,0.001983643,98.40705674
2068,-0.005141388,0.293874172,1.128456735,-0.965250965,0.005340576,98.40363277
2070,0.007712082,0.252483444,1.097234612,-1.013513514,0.004943848,98.40139883
2072,0.00428449,0.259933775,1.106155219,-0.965250965,0.005340576,98.39938591
2074,0.034275921,0.246688742,1.087421945,-0.916988417,0.002471924,98.39444496
2076,0.005141388,0.293046358,1.203389831,-1.013513514,0.002655029,98.39173148
2078,-0.129391602,0.42218543,2.071364853,-0.916988417,0.004638672,98.39343265
2080,0.036846615,0.864238411,1.520963426,-1.061776062,0.002929688,98.39824931
2082,0.57840617,1.807119205,0.034790366,-1.013513514,0.003112793,98.3958108
2084,1.094258783,0.771523179,-0.587867975,-0.916988417,-0.00112915,98.39700253
2086,0.659811482,-0.413907285,-0.682426405,-0.916988417,-0.000183105,98.40172082
2088,0.36075407,-0.60513245,0.074041035,-1.061776062,0.004058838,98.40164253
2090,0.11311054,-0.536423841,0.644959857,-0.965250965,0.004364014,98.3996528
2092,0.011139674,-0.414735099,0.930419269,-0.916988417,0.001983643,98.40062377
2094,-0.096829477,-0.261589404,1.076717217,-0.916988417,0.000762939,98.4010576
2096,-0.16966581,-0.197847682,1.160570919,-0.916988417,0.00112915,98.39735531
2098,-0.185089974,-0.189569536,1.187332739,-0.965250965,0.000366211,98.3978775
2100,-0.185089974,-0.198675497,1.194469224,-0.965250965,0.001220703,98.39436814
2102,-0.197943445,-0.179635762,1.205173952,-1.013513514,0.003814697,98.39195363
2104,-0.197943445,-0.188741722,1.214986619,-1.061776062,0.002929688,98.39224075
2106,-0.197086547,-0.188741722,1.209634255,-1.013513514,0.004180908,98.39537452
2108,-0.216795201,-0.183774834,1.212310437,-1.013513514,0.001220703,98.39755986
2110,-0.205655527,-0.19205298,1.223015165,-0.965250965,-0.001220703,98.39756805
2112,-0.197086547,-0.180463576,1.213202498,-0.965250965,0.002288818,98.40150787
2114,-0.200514139,-0.168874172,1.214986619,-1.061776062,0.004943848,98.40601503
2116,-0.187660668,-0.157284768,1.221231044,-0.916988417,0.003692627,98.40563859
2118,-0.179948586,-0.156456954,1.207850134,-0.868725869,0.000366211,98.40351456
2120,-0.192802057,-0.158940397,1.223015165,-0.916988417,6.10352E-05,98.40777823
2122,-0.179091688,-0.151490066,1.235504014,-0.916988417,0.002166748,98.40774151
2124,-0.156812339,-0.131622517,1.23015165,-0.965250965,0.004638672,98.41151481
2126,-0.170522708,-0.135761589,1.246208742,-0.916988417,0.003875732,98.40864719
2128,-0.159383033,-0.127483444,1.262265834,-1.013513514,-0.001403809,98.40479121
2130,-0.144815767,-0.126655629,1.266726137,-0.965250965,-0.000244141,98.40103436
2132,-0.148243359,-0.119205298,1.286351472,-1.013513514,-0.001403809,98.40177539
2134,-0.152527849,-0.130794702,1.316681534,-1.013513514,0.000946045,98.40143911
2136,-0.131105398,-0.130794702,1.335414808,-0.916988417,0.00189209,98.4001795
2138,-0.144815767,-0.153145695,1.363960749,-1.061776062,0.002349854,98.40272565
2140,-0.142245073,-0.169701987,1.397859054,-0.916988417,0.004638672,98.40228167
2142,-0.136246787,-0.194536424,1.422836753,-1.013513514,0.005584717,98.40434196
2144,-0.141388175,-0.214403974,1.460303301,-0.965250965,0.003417969,98.40863704
2146,-0.134532991,-0.236754967,1.492417484,-1.013513514,-0.000244141,98.41184169
2148,-0.109682948,-0.25,1.497769848,-1.061776062,0.00100708,98.40724017
2150,-0.115681234,-0.272350993,1.508474576,-0.965250965,0.003295898,98.41190205
2152,-0.092544987,-0.272350993,1.510258698,-1.11003861,0.004455566,98.41578174
2154,-0.065981148,-0.274834437,1.50044603,-1.013513514,0.001403809,98.41716947
2156,-0.06512425,-0.274006623,1.485280999,-0.916988417,0.000823975,98.41227902
2158,-0.039417309,-0.25910596,1.470115968,-0.965250965,0.003509521,98.4170516
2160,-0.010282776,-0.237582781,1.430865299,-0.868725869,0.003417969,98.41590689
2162,-0.00856898,-0.208609272,1.402319358,-1.11003861,0,98.41490347
2164,-0.013710368,-0.196192053,1.384478145,-0.965250965,-0.003417969,98.41500635
2166,0.009425878,-0.158940397,1.3514719,-1.013513514,-0.002838135,98.41552266
2168,-0.001713796,-0.135761589,1.322033898,-0.868725869,0.002838135,98.42011159
2170,0.000856898,-0.108443709,1.306868867,-1.013513514,0.006652832,98.42366561
2172,0.018851757,-0.079470199,1.28367529,-0.965250965,0.0050354,98.42343266
2174,0.002570694,-0.05794702,1.269402319,-1.013513514,0.004943848,98.42721082
2176,-0.000856898,-0.030629139,1.272078501,-1.013513514,0.002471924,98.4261096
2178,-0.001713796,0,1.260481713,-0.965250965,0.000549316,98.42160122
2180,-0.006855184,0.023178808,1.257805531,-0.916988417,0.001220703,98.41967557
2182,-0.017994859,0.03807947,1.25691347,-1.013513514,0.001586914,98.41787766
2184,0.001713796,0.068708609,1.248884924,-0.916988417,0.003234863,98.41749062
2186,-0.007712082,0.090231788,1.245316682,-0.916988417,0.003295898,98.41737196
2188,-0.011996572,0.107615894,1.251561106,-1.11003861,0.001586914,98.41943937
2190,0.005998286,0.120860927,1.251561106,-0.965250965,0.001525879,98.41811234
2192,0,0.125827815,1.256021409,-1.013513514,0.000762939,98.42252673
2194,-0.01285347,0.133278146,1.266726137,-1.013513514,0.002166748,98.42020861
2196,0.00856898,0.148178808,1.264049955,-0.916988417,0.003112793,98.42266257
2198,-0.002570694,0.147350993,1.264049955,-1.061776062,0.005584717,98.4267533
2200,-0.002570694,0.149006623,1.273862623,-0.965250965,-6.10352E-05,98.42759882
2202,0.011996572,0.163907285,1.27029438,-0.916988417,0.00112915,98.43166386
2204,0.016281063,0.179635762,1.279214987,-1.061776062,-6.10352E-05,98.42723069
2206,0.010282776,0.224337748,1.363068689,-0.965250965,0.000946045,98.42779805
2208,0.017137961,0.264072848,1.433541481,-0.916988417,0.003814697,98.42282767
2210,0.042844901,0.295529801,1.45941124,-1.013513514,0.001525879,98.41935923
2212,0.01285347,0.287251656,1.460303301,-1.061776062,0.003601074,98.41843414
2214,0.025706941,0.296357616,1.288135593,-1.061776062,0.003112793,98.4157686
2216,0.048843188,0.313741722,1.21587868,-1.061776062,0.001586914,98.41612174
2218,0.048843188,0.310430464,1.209634255,-1.061776062,0.003295898,98.4142378
2220,0.088260497,0.309602649,1.211418376,-1.061776062,0.003295898,98.41632414
2222,0.097686375,0.281456954,1.200713649,-0.916988417,0.003112793,98.41719475
2224,0.11739503,0.182119205,1.150758252,-1.11003861,0.002288818,98.41458666
2226,0.1302485,0.166390728,1.180196253,-0.965250965,0.00112915,98.41022725
2228,0.036846615,0.140728477,1.245316682,-1.061776062,0.002349854,98.40526094
2230,0.014567266,0.122516556,1.262265834,-0.965250965,0.004760742,98.40215167
2232,0.032562125,0.118377483,1.264942016,-0.965250965,0.004272461,98.40206371
2234,0.020565553,0.120033113,1.266726137,-1.061776062,0.00100708,98.4032284
2236,0.00856898,0.117549669,1.282783229,-1.013513514,-0.000366211,98.39945616
2238,0.026563839,0.125,1.281891169,-1.061776062,0.00177002,98.39578647
2240,0.018851757,0.127483444,1.287243533,-0.965250965,0.002532959,98.39392828
2242,0.00428449,0.125,1.290811775,-1.013513514,0.004364014,98.38980683
2244,0.026563839,0.133278146,1.289919715,-0.965250965,0.001983643,98.38889477
2246,0.022279349,0.129139073,1.285459411,-1.013513514,0.00100708,98.38671796
2248,0.002570694,0.124172185,1.295272079,-1.061776062,0.001983643,98.38802386
2250,0.022279349,0.136589404,1.2970562,-0.965250965,0.002746582,98.38522141
2252,0.028277635,0.144039735,1.298840321,-1.11003861,0.002349854,98.38676395
2254,0.006855184,0.142384106,1.307760928,-1.061776062,0.002075195,98.38369864
2256,0.025706941,0.152317881,1.305084746,-1.061776062,0.002471924,98.37964464
2258,0.032562125,0.158112583,1.304192685,-0.965250965,0.002929688,98.38382824
2260,0.010282776,0.157284768,1.313113292,-1.061776062,0.00177002,98.38441063
2262,0.035132819,0.16307947,1.320249777,-0.965250965,-0.000762939,98.38358705
2264,0.034275921,0.163907285,1.318465656,-0.965250965,-6.10352E-05,98.37969152
2266,0.022279349,0.169701987,1.330062444,-0.916988417,0.004943848,98.38021896
2268,0.041131105,0.174668874,1.328278323,-0.916988417,0.002929688,98.37633177
2270,0.044558698,0.177152318,1.315789474,-1.061776062,0.002655029,98.37369199
2272,0.027420737,0.184602649,1.33719893,-0.965250965,0.000823975,98.37007854
2274,0.048843188,0.179635762,1.330062444,-0.916988417,-0.00100708,98.36836094
2276,0.047129392,0.184602649,1.318465656,-0.916988417,0.001312256,98.36682536
2278,0.032562125,0.177980132,1.330062444,-1.013513514,0.004180908,98.37111292
2280,0.055698372,0.187913907,1.326494202,-0.916988417,0.0050354,98.37499609
2282,0.05655527,0.191225166,1.317573595,-0.965250965,0.002838135,98.37789653
2284,0.041131105,0.189569536,1.329170384,-0.965250965,0.000457764,98.37364124
2286,0.059125964,0.199503311,1.327386262,-0.965250965,0.002349854,98.37283921
2288,0.068551842,0.206125828,1.322033898,-0.965250965,0.001220703,98.37180645
2290,0.047129392,0.199503311,1.332738626,-0.965250965,0.007995605,98.37093576
2292,0.065981148,0.199503311,1.325602141,-0.965250965,-0.004821777,98.3756753
2294,0.083119109,0.217715232,1.32381802,-0.965250965,-0.119018555,98.37305425
2296,0.059982862,0.204470199,1.32381802,-1.061776062,0.135681152,98.36914002
2298,0.079691517,0.212748344,1.32471008,-0.965250965,0.19644165,98.37214031
2300,0.081405313,0.212748344,1.316681534,-0.868725869,-0.018554688,98.36758843
2302,0.062553556,0.207781457,1.330954505,-0.965250965,-0.584777832,98.372188
2304,0.073693231,0.211092715,1.325602141,-0.916988417,0.006164551,98.37520444
2306,0.083976007,0.215231788,1.322033898,-1.061776062,0.718109131,98.3798104
2308,0.068551842,0.211092715,1.331846566,-0.965250965,0.360870361,98.38246789
2310,0.084832905,0.214403974,1.334522748,-0.965250965,-0.298553467,98.38355021
2312,0.090831191,0.217715232,1.326494202,-0.965250965,-0.694519043,98.38844062
2314,0.077977721,0.209437086,1.333630687,-0.965250965,-0.42590332,98.38906618
2316,0.086546701,0.214403974,1.335414808,-1.061776062,0.355316162,98.38902506
2318,0.101113967,0.212748344,1.330954505,-1.013513514,0.661071777,98.38655548
2320,0.083119109,0.212748344,1.332738626,-1.061776062,0.352355957,98.38351509
2322,0.096829477,0.214403974,1.338983051,-1.013513514,0.200714111,98.38344243
2324,0.109682948,0.222682119,1.340767172,-1.061776062,-0.32144165,98.38555128
2326,0.083119109,0.216887417,1.334522748,-1.11003861,-0.551025391,98.39042746
2328,0.084832905,0.207781457,1.348795718,-1.013513514,-0.55847168,98.38877366
2330,0.102827763,0.219370861,1.3514719,-0.965250965,-0.219909668,98.38597531
2332,0.086546701,0.212748344,1.332738626,-1.11003861,0.130828857,98.38442812
2334,0.095115681,0.207781457,1.358608385,-1.158301158,0.581542969,98.38034418
2336,0.103684662,0.219370861,1.363960749,-1.013513514,0.65447998,98.38166019
2338,0.072836332,0.239238411,1.339875112,-1.11003861,0.407196045,98.38044207
2340,-0.00856898,0.455298013,1.779661017,-0.965250965,-0.149139404,98.3843157
2342,-0.035132819,0.584437086,2.354148082,-1.061776062,-0.265869141,98.38358098
2344,0.329048843,1.329470199,1.219446922,-0.965250965,-0.481964111,98.38748872
2346,0.954584404,1.908112583,0.246208742,-0.916988417,-0.407012939,98.38473101
2348,1.233933162,0.468543046,-0.388938448,-0.916988417,-0.093322754,98.38770031
2350,0.747215081,-0.344370861,-0.015165031,-0.868725869,0.207305908,98.39128312
2352,0.485861183,-0.369205298,0.680642284,-0.916988417,0.262695313,98.39055408
2354,0.278491859,-0.264072848,1.059768064,-0.916988417,0.307342529,98.39144268
2356,0.156812339,-0.105960265,1.156110616,-0.916988417,0.132751465,98.38735967
2358,0.101113967,0.031456954,1.231935772,-0.82046332,-0.023132324,98.3848655
2360,0.068551842,0.052152318,1.275646744,-0.868725869,-0.105163574,98.38580322
2362,0.046272494,0.030629139,1.288135593,-0.965250965,-0.101074219,98.38600901
2364,0.053984576,-0.007450331,1.300624442,-0.916988417,-0.041656494,98.39014955
2366,0.082262211,-0.109271523,1.234611954,-1.013513514,0.014099121,98.39178248
2368,0.011996572,-0.101821192,1.31043711,-0.868725869,0.031829834,98.391779
2370,-0.057412168,-0.134933775,1.354148082,-0.965250965,0.004364014,98.39312703
2372,-0.041988003,-0.132450331,1.346119536,-0.82046332,-0.024780273,98.38899064
2374,-0.068551842,-0.153145695,1.347011597,-0.916988417,-0.039550781,98.38439871
2376,-0.071122536,-0.152317881,1.362176628,-0.916988417,-0.024017334,98.38691435
2378,-0.051413882,-0.139900662,1.353256021,-0.916988417,-0.000640869,98.38515191
2380,-0.068551842,-0.142384106,1.355932203,-0.965250965,0.018768311,98.38081682
2382,-0.06512425,-0.133278146,1.375557538,-0.965250965,0.022491455,98.38504939
2384,-0.04798629,-0.117549669,1.370205174,-0.965250965,0.015899658,98.38059299
2386,-0.061696658,-0.124172185,1.390722569,-0.916988417,0.010742188,98.37627242
2388,-0.05227078,-0.116721854,1.412132025,-0.965250965,0.009979248,98.37700776
2390,-0.025706941,-0.095198675,1.416592328,-1.013513514,0.009521484,98.37639975
2392,-0.045415596,-0.102649007,1.441570027,-1.013513514,0.008575439,98.37167344
2394,-0.041988003,-0.093543046,1.468331847,-1.013513514,0.003417969,98.36717043
2396,-0.026563839,-0.083609272,1.48706512,-1.013513514,0.001220703,98.36455596
2398,-0.04798629,-0.101821192,1.518287244,-1.013513514,-0.003875732,98.36082897
2400,-0.049700086,-0.109271523,1.549509367,-1.061776062,-0.004364014,98.36213226
2402,-0.028277635,-0.106788079,1.573595004,-0.965250965,-0.004364014,98.3618964
2404,-0.04798629,-0.134933775,1.610169492,-1.11003861,-0.004577637,98.35799637
2406,-0.048843188,-0.158940397,1.641391615,-1.013513514,-0.003051758,98.35735069
2408,-0.035132819,-0.18294702,1.658340767,-1.061776062,0.002349854,98.36136947
2410,-0.043701799,-0.211092715,1.672613738,-1.11003861,0.002288818,98.36202782
2412,-0.032562125,-0.22102649,1.686886708,-1.061776062,0.00112915,98.36433425
2414,-0.00856898,-0.233443709,1.67528992,-1.11003861,0.002471924,98.36914385
2416,-0.005141388,-0.239238411,1.669045495,-1.013513514,0.003234863,98.37002594
2418,0.023136247,-0.234271523,1.655664585,-1.061776062,0.004943848,98.37005756
2420,0.059125964,-0.216887417,1.636931311,-1.061776062,0.004058838,98.37037349
2422,0.065981148,-0.204470199,1.617305977,-1.061776062,0.003814697,98.37143636
2424,0.074550129,-0.183774834,1.603925067,-1.061776062,0.00579834,98.37407954
2426,0.099400171,-0.156456954,1.574487065,-1.11003861,0.003112793,98.37508577
2428,0.092544987,-0.137417219,1.556645852,-1.11003861,0.003814697,98.37731163
2430,0.092544987,-0.100165563,1.542372881,-1.013513514,0.001403809,98.37666378
2432,0.115681234,-0.071192053,1.520963426,-1.013513514,0.000762939,98.37812903
2434,0.090831191,-0.046357616,1.510258698,-1.061776062,0.00189209,98.37489598
2436,0.068551842,-0.027317881,1.506690455,-1.061776062,0.001586914,98.37866074
2438,0.090831191,0.00910596,1.494201606,-1.013513514,0.002746582,98.37617765
2440,0.068551842,0.021523179,1.483496878,-1.013513514,0.000366211,98.37474249
2442,0.058269066,0.052980132,1.492417484,-0.965250965,0.001525879,98.37277594
2444,0.062553556,0.069536424,1.485280999,-1.013513514,0.005218506,98.37745354
2446,0.042844901,0.088576159,1.490633363,-1.013513514,0.003997803,98.37437646
2448,0.036846615,0.100993377,1.48706512,-0.965250965,0.001708984,98.3703551
2450,0.05655527,0.132450331,1.479036574,-0.916988417,0.002532959,98.372293
2452,0.050556984,0.146523179,1.475468332,-0.916988417,0.000946045,98.36825325
2454,0.040274207,0.158940397,1.490633363,-0.772200772,0.00177002,98.36524711
2456,0.058269066,0.16307947,1.481712756,-0.965250965,0.003234863,98.36631766
2458,0.044558698,0.167218543,1.48706512,-0.772200772,0.003051758,98.36841477
2460,0.041988003,0.168046358,1.497769848,-0.868725869,0.002166748,98.37232004
2462,0.059982862,0.178807947,1.490633363,-0.868725869,0.002288818,98.37334646
2464,0.054841474,0.182119205,1.495985727,-0.868725869,0.001403809,98.37697099
2466,0.043701799,0.179635762,1.502230152,-0.965250965,0.002655029,98.37873056
2468,0.065981148,0.194536424,1.495985727,-0.965250965,0.003234863,98.38158055
2470,0.053984576,0.181291391,1.501338091,-1.013513514,0.005126953,98.38194703
2472,0.038560411,0.188741722,1.514719001,-0.965250965,0.002288818,98.37699151
2474,0.06512425,0.197019868,1.506690455,-1.061776062,0.000183105,98.37397762
2476,0.048843188,0.188741722,1.49955397,-0.965250965,-0.00100708,98.37336486
2478,0.050556984,0.195364238,1.51382694,-1.013513514,0.000549316,98.37394778
2480,0.066838046,0.197847682,1.510258698,-1.013513514,0.00189209,98.37279907
2482,0.061696658,0.198675497,1.510258698,-0.916988417,0.004760742,98.37426766
2484,0.048843188,0.19205298,1.514719001,-1.061776062,0.002746582,98.3751244
2486,0.065981148,0.20281457,1.518287244,-1.061776062,0.002075195,98.37778771
2488,0.058269066,0.206125828,1.51293488,-0.965250965,0.000366211,98.37453406
2490,0.047129392,0.198675497,1.51293488,-1.11003861,0.002655029,98.3745652
2492,0.064267352,0.207781457,1.515611062,-1.013513514,0.003051758,98.37339195
2494,0.065981148,0.234271523,1.533452275,-1.11003861,0.001403809,98.37816393
2496,0.044558698,0.267384106,1.620874219,-1.11003861,0.001586914,98.38252477
2498,0.079691517,0.312086093,1.668153434,-1.11003861,0.002838135,98.38645214
2500,0.086546701,0.311258278,1.685994648,-1.158301158,0.001708984,98.38588744
2502,0.05227078,0.322019868,1.658340767,-1.061776062,0.001525879,98.3884027
2504,0.077120823,0.35513245,1.519179304,-1.11003861,0.004058838,98.39249673
2506,0.095972579,0.363410596,1.462979483,-1.158301158,0.002166748,98.39122991
2508,0.099400171,0.346854305,1.452274755,-1.061776062,0.000946045,98.38739282
2510,0.127677806,0.332781457,1.452274755,-1.158301158,0.000457764,98.38764403
2512,0.138817481,0.288907285,1.428189117,-1.061776062,0.000640869,98.38605528
2514,0.159383033,0.173013245,1.380909902,-1.061776062,0.002838135,98.38954931
2516,0.124250214,0.195364238,1.45941124,-1.013513514,0.002532959,98.38641162
2518,0.050556984,0.166390728,1.495093666,-1.013513514,0.002655029,98.38349907
2520,0.041131105,0.154801325,1.496877788,-1.11003861,0.000457764,98.38380338
2522,0.043701799,0.146523179,1.502230152,-1.11003861,0.008087158,98.37964624
2524,0.044558698,0.15397351,1.508474576,-1.158301158,-0.012756348,98.37705393
2526,0.036846615,0.153145695,1.518287244,-1.158301158,-0.048706055,98.37839946
2528,0.045415596,0.15397351,1.522747547,-1.013513514,0.084747314,98.37451022
2530,0.053127678,0.162251656,1.520071365,-1.061776062,0.102111816,98.37558366
2532,0.035132819,0.154801325,1.524531668,-1.061776062,-0.060150146,98.37948124
2534,0.053984576,0.165562914,1.52720785,-0.965250965,-0.337097168,98.3793881
2536,0.058269066,0.168046358,1.525423729,-0.916988417,0.120605469,98.37752317
2538,0.042844901,0.167218543,1.537912578,-1.013513514,0.457763672,98.38014458
2540,0.065981148,0.17384106,1.543264942,-1.013513514,0.007232666,98.38468984
2542,0.062553556,0.178807947,1.539696699,-0.965250965,-0.389343262,98.38614868
2544,0.05227078,0.180463576,1.55396967,-0.916988417,-0.258117676,98.38600187
2546,0.072836332,0.187086093,1.554861731,-0.916988417,0.048248291,98.38538369
2548,0.075407027,0.192880795,1.554861731,-0.916988417,0.380889893,98.38224751
2550,0.071979434,0.187913907,1.561106155,-0.965250965,0.37020874,98.38167886
2552,0.076263925,0.187913907,1.561998216,-0.965250965,0.072174072,98.38156005
2554,0.083976007,0.193708609,1.559322034,-0.965250965,-0.320892334,98.38517137
2556,0.067694944,0.186258278,1.558429973,-1.013513514,-0.464324951,98.38733593
2558,0.080548415,0.197019868,1.566458519,-0.868725869,-0.295043945,98.38853925
2560,0.094258783,0.197847682,1.557537913,-0.916988417,0.025421143,98.38443699
2562,0.077120823,0.195364238,1.564674398,-0.916988417,0.327301025,98.38055461
2564,0.089974293,0.203642384,1.565566459,-0.868725869,0.442687988,98.3813105
2566,0.097686375,0.206953642,1.55396967,-0.916988417,0.326324463,98.38092707
2568,0.087403599,0.213576159,1.560214095,-1.013513514,0.059387207,98.38138157
2570,0.086546701,0.204470199,1.559322034,-0.965250965,-0.22354126,98.37676169
2572,0.109682948,0.225165563,1.555753791,-1.013513514,-0.370849609,98.37755455
2574,0.095972579,0.222682119,1.55396967,-0.965250965,-0.312805176,98.37884433
2576,0.105398458,0.228476821,1.553077609,-1.061776062,-0.109741211,98.3786636
2578,0.122536418,0.232615894,1.545049063,-1.013513514,0.100189209,98.37526887
2580,0.103684662,0.23013245,1.546833185,-1.11003861,0.21005249,98.37781266
2582,0.107969152,0.229304636,1.545941124,-1.158301158,0.187286377,98.38074762
2584,0.114824336,0.227649007,1.541480821,-1.061776062,0.090087891,98.37866131
2586,0.105398458,0.231788079,1.537020517,-1.254826255,-0.004943848,98.3787374
2588,0.120822622,0.237582781,1.547725245,-1.061776062,-0.044616699,98.37611732
2590,0.131962296,0.237582781,1.547725245,-1.158301158,-0.03604126,98.37304417
2592,0.112253642,0.235099338,1.541480821,-1.206563707,-0.013214111,98.37613114
2594,0.124250214,0.243377483,1.544157003,-1.061776062,-0.005218506,98.37179787
2596,0.134532991,0.243377483,1.557537913,-1.11003861,-0.014373779,98.3687565
2598,0.111396744,0.258278146,1.546833185,-1.013513514,-0.022949219,98.37350431
2600,0.127677806,0.272350993,1.537020517,-1.061776062,-0.021606445,98.37425522
2602,0.071122536,0.44205298,1.760927743,-1.013513514,-0.010925293,98.37508735
2604,-0.028277635,0.592715232,2.529884032,-1.11003861,0.007110596,98.37958757
2606,0.272493573,1.104304636,1.801962533,-1.013513514,0.01473999,98.37558796
2608,0.857754927,1.959437086,0.429973238,-1.061776062,0.0128479,98.3793753
2610,1.277634961,0.877483444,-0.165031222,-0.965250965,0.00769043,98.38328981
2612,0.784918595,-0.294701987,-0.247100803,-1.013513514,0.007629395,98.38043018
2614,0.53041988,-0.414735099,0.545941124,-0.965250965,0.006561279,98.3770997
2616,0.29991431,-0.349337748,1.059768064,-1.061776062,0.007507324,98.37856096
2618,0.184233076,-0.233443709,1.32471008,-1.11003861,0.00692749,98.37536439
2620,0.091688089,-0.066225166,1.473684211,-1.013513514,0.002288818,98.37152989
2622,0.017994859,-0.005794702,1.536128457,-1.013513514,-0.00189209,98.37018323
2624,0.001713796,-0.000827815,1.559322034,-0.916988417,-0.002288818,98.36920698
2626,0.006855184,0.000827815,1.562890277,-0.916988417,-0.002929688,98.36510508
2628,-0.013710368,-0.008278146,1.561998216,-1.013513514,-0.000640869,98.36694276
2630,-0.01285347,-0.004139073,1.570026762,-0.916988417,-0.000183105,98.3674117
2632,0.00856898,-0.002483444,1.561998216,-0.965250965,-0.000244141,98.37227129
2634,-0.003427592,0.004139073,1.557537913,-1.013513514,-0.00100708,98.36939879
2636,-0.005998286,0.029801325,1.598572703,-0.965250965,0.001586914,98.37358869
2638,0.01285347,0.079470199,1.683318466,-0.868725869,0.002746582,98.37524031
2640,0.01285347,0.122516556,1.719000892,-1.061776062,0.003051758,98.37767509
2642,0.031705227,0.119205298,1.735950045,-0.965250965,0.002655029,98.37645967
2644,0.021422451,0.129139073,1.645851918,-1.013513514,0.00189209,98.37620735
2646,0.029991431,0.162251656,1.518287244,-1.061776062,0.001403809,98.37226997
2648,0.04798629,0.17218543,1.482604817,-1.11003861,0.004943848,98.37610781
2650,0.088260497,0.177980132,1.478144514,-1.013513514,0.000244141,98.37555884
2652,0.089117395,0.16307947,1.496877788,-1.158301158,0.000457764,98.37724112
2654,0.106255356,0.125827815,1.503122212,-1.061776062,0.000366211,98.37952328
2656,0.151670951,0.034768212,1.465655665,-1.013513514,0.002532959,98.37737971
2658,0.073693231,0.01986755,1.564674398,-1.061776062,0.003997803,98.37831658
2660,0.021422451,-0.023178808,1.617305977,-1.013513514,0.002929688,98.37702188
2662,0.031705227,-0.038907285,1.634255129,-1.061776062,0.001525879,98.37997826
2664,0.018851757,-0.065397351,1.666369313,-1.061776062,6.10352E-05,98.37571361
2666,0.01285347,-0.089403974,1.715432649,-1.11003861,0.000640869,98.38064098
2668,0.021422451,-0.117549669,1.743978591,-1.158301158,0.002532959,98.38340128
2670,0.010282776,-0.14486755,1.780553078,-1.061776062,0.002929688,98.37847498
2672,0.011139674,-0.170529801,1.807314897,-1.061776062,0.001525879,98.38236446
2674,0.044558698,-0.183774834,1.81088314,-1.013513514,0.00112915,98.38600571
2676,0.04798629,-0.20281457,1.809099019,-1.013513514,0.002838135,98.38798165
2678,0.055698372,-0.211092715,1.809991079,-1.158301158,0.001312256,98.39183157
2680,0.092544987,-0.199503311,1.796610169,-1.013513514,0,98.39148802
2682,0.095115681,-0.207781457,1.777876896,-1.11003861,0.001312256,98.3902036
2684,0.102827763,-0.190397351,1.772524532,-1.013513514,0.003234863,98.38603382
2686,0.143101971,-0.164735099,1.743978591,-1.11003861,0.004272461,98.391006
2688,0.139674379,-0.149006623,1.727921499,-0.916988417,-0.003234863,98.3947043
2690,0.137960583,-0.119205298,1.724353256,-1.11003861,-0.000457764,98.38970501
2692,0.154241645,-0.08692053,1.70205174,-1.11003861,0.003051758,98.39150477
2694,0.149957155,-0.055463576,1.681534344,-1.11003861,0.004760742,98.39305357
2696,0.133676093,-0.024006623,1.67618198,-1.11003861,0.005584717,98.3921717
2698,0.148243359,0.014072848,1.659232828,-1.11003861,0.00100708,98.39193539
2700,0.139674379,0.039735099,1.654772525,-1.061776062,-0.002166748,98.3908181
2702,0.124250214,0.060430464,1.657448707,-1.013513514,-0.000640869,98.39033867
2704,0.141388175,0.091887417,1.640499554,-1.013513514,0.00177002,98.38560627
2706,0.144815767,0.122516556,1.630686887,-1.061776062,0.002655029,98.38485913
2708,0.125107112,0.130794702,1.63514719,-1.013513514,-0.000366211,98.38091718
2710,0.146529563,0.160596026,1.629794826,-1.013513514,-0.000183105,98.3763483
2712,0.137103685,0.169701987,1.620874219,-0.965250965,0.001983643,98.37690952
2714,0.122536418,0.182119205,1.633363069,-1.061776062,0.003295898,98.37802239
2716,0.140531277,0.189569536,1.630686887,-0.868725869,0.004455566,98.38041071
2718,0.139674379,0.20115894,1.625334523,-1.013513514,0.003601074,98.3779799
2720,0.120822622,0.206953642,1.630686887,-0.965250965,0.003417969,98.38024249
2722,0.139674379,0.219370861,1.629794826,-1.013513514,0.003112793,98.38237502
2724,0.134532991,0.220198675,1.625334523,-0.916988417,-0.002075195,98.38241267
2726,0.119108826,0.214403974,1.632471008,-1.013513514,-0.002288818,98.38634036
2728,0.143101971,0.225165563,1.627118644,-0.916988417,0.0050354,98.38913422
2730,0.148243359,0.233443709,1.630686887,-0.868725869,0.006347656,98.38908282
